fulfillment_event_id,order_id,customer_id,source_customer_id,event_date,event_type,severity,root_cause,resolution_status
FUL007459,O060721,C001531,6669,2025-12-11,carrier_delay,High,Carrier route delay,Open
FUL007460,O060745,C000225,8522,2025-12-11,carrier_delay,High,Carrier route delay,Open
FUL007461,O006075,C001641,9496,2023-10-05,carrier_delay,High,Carrier route delay,Open
FUL007462,O060750,C000203,1107,2025-12-11,carrier_delay,High,Carrier route delay,Open
FUL007463,O060754,C000583,7777,2025-12-11,carrier_delay,High,Carrier route delay,Open
FUL007464,O006077,C000444,9119,2023-10-05,carrier_delay,High,Carrier route delay,Open
FUL007465,O060774,C000293,10761,2025-12-12,carrier_delay,High,Carrier route delay,Open
FUL007466,O006079,C001564,10042,2023-10-05,carrier_delay,High,Carrier route delay,Open
FUL007467,O060803,C000973,12373,2025-12-12,carrier_delay,High,Carrier route delay,Open
FUL007468,O060819,C000525,142,2025-12-12,carrier_delay,High,Carrier route delay,Open
FUL007469,O060830,C001932,2668,2025-12-12,carrier_delay,High,Carrier route delay,Open
FUL007470,O060835,C001816,821,2025-12-13,carrier_delay,High,Carrier route delay,Open
FUL007471,O006084,C000291,5138,2023-10-05,carrier_delay,High,Carrier route delay,Open
FUL007472,O060846,C000831,7013,2025-12-13,carrier_delay,High,Carrier route delay,Open
FUL007473,O060855,C000258,8016,2025-12-13,carrier_delay,High,Carrier route delay,Open
FUL007474,O060859,C000546,11120,2025-12-13,carrier_delay,High,Carrier route delay,Open
FUL007475,O060875,C000004,1657,2025-12-13,carrier_delay,High,Carrier route delay,Open
FUL007476,O060889,C001968,8091,2025-12-13,carrier_delay,High,Carrier route delay,Open
FUL007477,O060893,C000735,4904,2025-12-13,carrier_delay,High,Carrier route delay,Open
FUL007478,O060900,C001886,5913,2025-12-13,carrier_delay,High,Carrier route delay,Open
FUL007479,O060904,C000706,6256,2025-12-14,carrier_delay,High,Carrier route delay,Open
FUL007480,O060911,C001103,10687,2025-12-14,cancellation_review,Medium,Customer or fulfillment cancellation,Closed
FUL007481,O060915,C000966,4320,2025-12-14,carrier_delay,High,Carrier route delay,Open
FUL007482,O060936,C001652,4547,2025-12-14,carrier_delay,High,Carrier route delay,Open
FUL007483,O006094,C001483,12187,2023-10-05,carrier_delay,High,Carrier route delay,Open
FUL007484,O060950,C000151,4491,2025-12-14,carrier_delay,High,Carrier route delay,Open
FUL007485,O060951,C000732,8930,2025-12-14,cancellation_review,Medium,Customer or fulfillment cancellation,Closed
FUL007486,O060956,C000322,5752,2025-12-14,carrier_delay,High,Carrier route delay,Open
FUL007487,O060959,C000570,6553,2025-12-14,carrier_delay,High,Carrier route delay,Open
FUL007488,O060960,C000434,8171,2025-12-14,carrier_delay,High,Carrier route delay,Open
FUL007489,O060962,C000059,9962,2025-12-14,carrier_delay,High,Carrier route delay,Open
FUL007490,O060975,C001574,4191,2025-12-15,carrier_delay,High,Carrier route delay,Open
FUL007491,O006100,C000225,8522,2023-10-06,carrier_delay,High,Carrier route delay,Open
FUL007492,O061008,C000142,3550,2025-12-15,carrier_delay,High,Carrier route delay,Open
FUL007493,O061019,C000089,4116,2025-12-15,carrier_delay,High,Carrier route delay,Open
FUL007494,O061025,C000018,3708,2025-12-15,carrier_delay,High,Carrier route delay,Open
FUL007495,O061038,C000139,2224,2025-12-15,carrier_delay,High,Carrier route delay,Open
FUL007496,O006104,C000053,9883,2023-10-06,carrier_delay,High,Carrier route delay,Open
FUL007497,O061049,C001715,10437,2025-12-16,carrier_delay,High,Carrier route delay,Open
FUL007498,O006105,C000352,10447,2023-10-06,carrier_delay,High,Carrier route delay,Open
FUL007499,O061056,C000439,9513,2025-12-16,cancellation_review,Medium,Customer or fulfillment cancellation,Closed
FUL007500,O061074,C000436,5264,2025-12-16,cancellation_review,Medium,Customer or fulfillment cancellation,Closed
FUL007501,O061075,C001121,10928,2025-12-16,carrier_delay,High,Carrier route delay,Open
FUL007502,O061076,C001586,8787,2025-12-16,carrier_delay,High,Carrier route delay,Open
FUL007503,O061079,C001696,4388,2025-12-16,carrier_delay,High,Carrier route delay,Open
FUL007504,O061082,C001372,9609,2025-12-16,carrier_delay,High,Carrier route delay,Open
FUL007505,O061097,C001738,321,2025-12-16,carrier_delay,High,Carrier route delay,Open
FUL007506,O061115,C001993,11411,2025-12-17,carrier_delay,High,Carrier route delay,Open
FUL007507,O061118,C002000,5781,2025-12-17,carrier_delay,High,Carrier route delay,Open
FUL007508,O006112,C000571,8370,2023-10-06,cancellation_review,Medium,Customer or fulfillment cancellation,Closed
FUL007509,O061135,C001361,11154,2025-12-17,carrier_delay,High,Carrier route delay,Open
FUL007510,O006114,C001148,247,2023-10-06,carrier_delay,High,Carrier route delay,Open
FUL007511,O061144,C000764,10572,2025-12-17,carrier_delay,High,Carrier route delay,Open
FUL007512,O006115,C001764,5999,2023-10-06,carrier_delay,High,Carrier route delay,Open
FUL007513,O061154,C000375,634,2025-12-17,carrier_delay,High,Carrier route delay,Open
FUL007514,O061155,C000159,5493,2025-12-17,carrier_delay,High,Carrier route delay,Open
FUL007515,O061159,C000668,3187,2025-12-17,carrier_delay,High,Carrier route delay,Open
FUL007516,O061174,C001559,10801,2025-12-17,carrier_delay,High,Carrier route delay,Open
FUL007517,O061178,C001333,7318,2025-12-18,carrier_delay,High,Carrier route delay,Open
FUL007518,O061179,C001410,8038,2025-12-18,carrier_delay,High,Carrier route delay,Open
FUL007519,O061182,C000542,4008,2025-12-18,carrier_delay,High,Carrier route delay,Open
FUL007520,O061183,C001313,10701,2025-12-18,carrier_delay,High,Carrier route delay,Open
FUL007521,O061189,C000956,12362,2025-12-18,carrier_delay,High,Carrier route delay,Open
FUL007522,O061190,C001467,6566,2025-12-18,carrier_delay,High,Carrier route delay,Open
FUL007523,O061196,C000740,10213,2025-12-18,carrier_delay,High,Carrier route delay,Open
FUL007524,O006122,C001793,19,2023-10-06,carrier_delay,High,Carrier route delay,Open
FUL007525,O061228,C000332,697,2025-12-18,carrier_delay,High,Carrier route delay,Open
FUL007526,O061239,C000902,9392,2025-12-18,carrier_delay,High,Carrier route delay,Open
FUL007527,O061245,C000631,4552,2025-12-19,carrier_delay,High,Carrier route delay,Open
FUL007528,O061246,C001507,8781,2025-12-19,carrier_delay,High,Carrier route delay,Open
FUL007529,O061247,C000126,8018,2025-12-19,carrier_delay,High,Carrier route delay,Open
FUL007530,O061259,C001847,3046,2025-12-19,carrier_delay,High,Carrier route delay,Open
FUL007531,O061260,C000572,5815,2025-12-19,carrier_delay,High,Carrier route delay,Open
FUL007532,O061263,C001207,11362,2025-12-19,carrier_delay,High,Carrier route delay,Open
FUL007533,O061269,C001055,7757,2025-12-19,carrier_delay,High,Carrier route delay,Open
FUL007534,O061275,C000846,2609,2025-12-19,carrier_delay,High,Carrier route delay,Open
FUL007535,O061277,C001443,11032,2025-12-19,carrier_delay,High,Carrier route delay,Open
FUL007536,O061280,C001327,6730,2025-12-19,carrier_delay,High,Carrier route delay,Open
FUL007537,O061297,C000505,9731,2025-12-19,carrier_delay,High,Carrier route delay,Open
FUL007538,O061305,C000683,2335,2025-12-19,carrier_delay,High,Carrier route delay,Open
FUL007539,O061309,C000714,3523,2025-12-19,carrier_delay,High,Carrier route delay,Open
FUL007540,O061337,C001478,8463,2025-12-20,carrier_delay,High,Carrier route delay,Open
FUL007541,O061343,C001962,534,2025-12-20,carrier_delay,High,Carrier route delay,Open
FUL007542,O006135,C001249,383,2023-10-06,carrier_delay,High,Carrier route delay,Open
FUL007543,O061350,C001618,285,2025-12-20,carrier_delay,High,Carrier route delay,Open
FUL007544,O061365,C001281,4798,2025-12-20,carrier_delay,High,Carrier route delay,Open
FUL007545,O061367,C001797,4580,2025-12-20,carrier_delay,High,Carrier route delay,Open
FUL007546,O061368,C001271,8167,2025-12-20,carrier_delay,High,Carrier route delay,Open
FUL007547,O061373,C000923,4238,2025-12-20,carrier_delay,High,Carrier route delay,Open
FUL007548,O061375,C001027,7005,2025-12-20,carrier_delay,High,Carrier route delay,Open
FUL007549,O061379,C001827,8692,2025-12-20,carrier_delay,High,Carrier route delay,Open
FUL007550,O061380,C000195,11337,2025-12-20,carrier_delay,High,Carrier route delay,Open
FUL007551,O061386,C001051,10170,2025-12-21,carrier_delay,High,Carrier route delay,Open
FUL007552,O006139,C000583,7777,2023-10-06,carrier_delay,High,Carrier route delay,Open
FUL007553,O061404,C001606,3464,2025-12-21,carrier_delay,High,Carrier route delay,Open
FUL007554,O061425,C001500,10062,2025-12-21,carrier_delay,High,Carrier route delay,Open
FUL007555,O061435,C001149,956,2025-12-21,cancellation_review,Medium,Customer or fulfillment cancellation,Closed
FUL007556,O006144,C001796,5559,2023-10-06,carrier_delay,High,Carrier route delay,Open
FUL007557,O061442,C001111,5198,2025-12-21,carrier_delay,High,Carrier route delay,Open
FUL007558,O061444,C001418,2310,2025-12-21,carrier_delay,High,Carrier route delay,Open
FUL007559,O006145,C001474,296,2023-10-06,carrier_delay,High,Carrier route delay,Open
FUL007560,O061450,C000735,4904,2025-12-22,carrier_delay,High,Carrier route delay,Open
FUL007561,O061465,C000797,5672,2025-12-22,carrier_delay,High,Carrier route delay,Open
FUL007562,O061469,C000213,4530,2025-12-22,carrier_delay,High,Carrier route delay,Open
FUL007563,O061470,C001045,9879,2025-12-22,carrier_delay,High,Carrier route delay,Open
FUL007564,O061476,C000568,10327,2025-12-22,carrier_delay,High,Carrier route delay,Open
FUL007565,O061479,C000993,6740,2025-12-22,carrier_delay,High,Carrier route delay,Open
FUL007566,O061484,C001844,881,2025-12-22,cancellation_review,Medium,Customer or fulfillment cancellation,Closed
FUL007567,O061497,C000540,4187,2025-12-22,carrier_delay,High,Carrier route delay,Open
FUL007568,O061514,C001704,3188,2025-12-22,carrier_delay,High,Carrier route delay,Open
FUL007569,O061517,C001195,8892,2025-12-22,carrier_delay,High,Carrier route delay,Open
FUL007570,O061522,C000844,9872,2025-12-23,carrier_delay,High,Carrier route delay,Open
FUL007571,O061524,C001055,7757,2025-12-23,carrier_delay,High,Carrier route delay,Open
FUL007572,O061529,C001846,351,2025-12-23,carrier_delay,High,Carrier route delay,Open
FUL007573,O061530,C000434,8171,2025-12-23,carrier_delay,High,Carrier route delay,Open
FUL007574,O061544,C000047,5691,2025-12-23,carrier_delay,High,Carrier route delay,Open
FUL007575,O061548,C000470,11960,2025-12-23,carrier_delay,High,Carrier route delay,Open
FUL007576,O061568,C000031,9300,2025-12-23,carrier_delay,High,Carrier route delay,Open
FUL007577,O061572,C001545,1347,2025-12-23,cancellation_review,Medium,Customer or fulfillment cancellation,Closed
FUL007578,O006158,C001923,2750,2023-10-06,carrier_delay,High,Carrier route delay,Open
FUL007579,O061610,C001085,3468,2025-12-24,carrier_delay,High,Carrier route delay,Open
FUL007580,O061630,C001343,3296,2025-12-24,carrier_delay,High,Carrier route delay,Open
FUL007581,O061640,C001890,10323,2025-12-24,carrier_delay,High,Carrier route delay,Open
FUL007582,O061642,C001799,8845,2025-12-24,carrier_delay,High,Carrier route delay,Open
FUL007583,O061669,C001234,9823,2025-12-25,carrier_delay,High,Carrier route delay,Open
FUL007584,O006167,C001810,1788,2023-10-07,carrier_delay,High,Carrier route delay,Open
FUL007585,O061675,C000681,9930,2025-12-25,carrier_delay,High,Carrier route delay,Open
FUL007586,O061677,C001890,10323,2025-12-25,carrier_delay,High,Carrier route delay,Open
FUL007587,O061678,C001763,2780,2025-12-25,cancellation_review,Medium,Customer or fulfillment cancellation,Closed
FUL007588,O061680,C000778,12341,2025-12-25,carrier_delay,High,Carrier route delay,Open
FUL007589,O061681,C001227,1812,2025-12-25,cancellation_review,Medium,Customer or fulfillment cancellation,Closed
FUL007590,O061688,C001692,12018,2025-12-25,carrier_delay,High,Carrier route delay,Open
FUL007591,O006170,C000351,7278,2023-10-07,carrier_delay,High,Carrier route delay,Open
FUL007592,O061700,C000475,10307,2025-12-25,carrier_delay,High,Carrier route delay,Open
FUL007593,O061707,C000027,2774,2025-12-25,cancellation_review,Medium,Customer or fulfillment cancellation,Closed
FUL007594,O061711,C000066,450,2025-12-25,cancellation_review,Medium,Customer or fulfillment cancellation,Closed
FUL007595,O061713,C001325,7986,2025-12-25,cancellation_review,Medium,Customer or fulfillment cancellation,Closed
FUL007596,O061723,C000163,230,2025-12-25,carrier_delay,High,Carrier route delay,Open
FUL007597,O061740,C001154,3926,2025-12-26,carrier_delay,High,Carrier route delay,Open
FUL007598,O061749,C001426,8294,2025-12-26,carrier_delay,High,Carrier route delay,Open
FUL007599,O061758,C000097,11645,2025-12-26,carrier_delay,High,Carrier route delay,Open
FUL007600,O061759,C001034,326,2025-12-26,carrier_delay,High,Carrier route delay,Open
FUL007601,O061769,C000206,2229,2025-12-26,carrier_delay,High,Carrier route delay,Open
FUL007602,O061774,C000538,1804,2025-12-26,carrier_delay,High,Carrier route delay,Open
FUL007603,O061778,C000621,4704,2025-12-26,carrier_delay,High,Carrier route delay,Open
FUL007604,O061787,C000868,1619,2025-12-26,carrier_delay,High,Carrier route delay,Open
FUL007605,O061789,C000824,3323,2025-12-26,carrier_delay,High,Carrier route delay,Open
FUL007606,O061814,C000943,11761,2025-12-27,carrier_delay,High,Carrier route delay,Open
FUL007607,O061820,C000683,2335,2025-12-27,carrier_delay,High,Carrier route delay,Open
FUL007608,O061825,C001822,2129,2025-12-27,carrier_delay,High,Carrier route delay,Open
FUL007609,O061834,C000862,4618,2025-12-27,carrier_delay,High,Carrier route delay,Open
FUL007610,O061848,C001416,6397,2025-12-27,cancellation_review,Medium,Customer or fulfillment cancellation,Closed
FUL007611,O061852,C000456,11741,2025-12-27,cancellation_review,Medium,Customer or fulfillment cancellation,Closed
FUL007612,O061855,C000034,9557,2025-12-27,carrier_delay,High,Carrier route delay,Open
FUL007613,O061877,C000018,3708,2025-12-28,carrier_delay,High,Carrier route delay,Open
FUL007614,O061879,C000329,3735,2025-12-28,carrier_delay,High,Carrier route delay,Open
FUL007615,O061887,C001261,9974,2025-12-28,carrier_delay,High,Carrier route delay,Open
FUL007616,O061895,C000404,6862,2025-12-28,carrier_delay,High,Carrier route delay,Open
FUL007617,O061896,C001500,10062,2025-12-28,carrier_delay,High,Carrier route delay,Open
FUL007618,O061899,C001163,9554,2025-12-28,carrier_delay,High,Carrier route delay,Open
FUL007619,O000619,C001496,11473,2023-07-18,carrier_delay,High,Carrier route delay,Open
FUL007620,O006190,C000947,5296,2023-10-07,carrier_delay,High,Carrier route delay,Open
FUL007621,O061909,C000534,1512,2025-12-28,carrier_delay,High,Carrier route delay,Open
FUL007622,O061920,C000480,2278,2025-12-28,carrier_delay,High,Carrier route delay,Open
FUL007623,O061937,C001029,7980,2025-12-29,carrier_delay,High,Carrier route delay,Open
FUL007624,O061944,C000637,8954,2025-12-29,carrier_delay,High,Carrier route delay,Open
FUL007625,O061945,C001312,7864,2025-12-29,carrier_delay,High,Carrier route delay,Open
FUL007626,O061952,C001864,4529,2025-12-29,cancellation_review,Medium,Customer or fulfillment cancellation,Closed
FUL007627,O061955,C000726,5965,2025-12-29,carrier_delay,High,Carrier route delay,Open
FUL007628,O061956,C001787,9047,2025-12-29,carrier_delay,High,Carrier route delay,Open
FUL007629,O061959,C000030,5216,2025-12-29,carrier_delay,High,Carrier route delay,Open
FUL007630,O061967,C000532,11403,2025-12-29,carrier_delay,High,Carrier route delay,Open
FUL007631,O061973,C001710,676,2025-12-29,cancellation_review,Medium,Customer or fulfillment cancellation,Closed
FUL007632,O061978,C000801,10992,2025-12-29,cancellation_review,Medium,Customer or fulfillment cancellation,Closed
FUL007633,O061979,C000736,3365,2025-12-29,carrier_delay,High,Carrier route delay,Open
FUL007634,O061981,C000488,3655,2025-12-29,carrier_delay,High,Carrier route delay,Open
FUL007635,O061982,C000560,5658,2025-12-29,carrier_delay,High,Carrier route delay,Open
FUL007636,O061987,C001883,9176,2025-12-29,carrier_delay,High,Carrier route delay,Open
FUL007637,O062000,C000133,11983,2025-12-30,cancellation_review,Medium,Customer or fulfillment cancellation,Closed
FUL007638,O062004,C001380,5234,2025-12-30,carrier_delay,High,Carrier route delay,Open
FUL007639,O062009,C001365,6184,2025-12-30,carrier_delay,High,Carrier route delay,Open
FUL007640,O062013,C000308,8664,2025-12-30,carrier_delay,High,Carrier route delay,Open
FUL007641,O062015,C001053,11677,2025-12-30,carrier_delay,High,Carrier route delay,Open
FUL007642,O062020,C000019,12284,2025-12-30,carrier_delay,High,Carrier route delay,Open
FUL007643,O062032,C001122,859,2025-12-30,carrier_delay,High,Carrier route delay,Open
FUL007644,O062053,C000016,2292,2025-12-30,carrier_delay,High,Carrier route delay,Open
FUL007645,O062060,C000783,7790,2025-12-30,carrier_delay,High,Carrier route delay,Open
FUL007646,O062070,C001489,1172,2025-12-31,carrier_delay,High,Carrier route delay,Open
FUL007647,O062073,C000872,4654,2025-12-31,carrier_delay,High,Carrier route delay,Open
FUL007648,O062074,C001726,4536,2025-12-31,carrier_delay,High,Carrier route delay,Open
FUL007649,O062075,C000112,6050,2025-12-31,carrier_delay,High,Carrier route delay,Open
FUL007650,O062083,C001427,3428,2025-12-31,carrier_delay,High,Carrier route delay,Open
FUL007651,O006209,C000520,6514,2023-10-07,carrier_delay,High,Carrier route delay,Open
FUL007652,O062107,C000603,10493,2025-12-31,carrier_delay,High,Carrier route delay,Open
FUL007653,O062109,C001290,1346,2025-12-31,carrier_delay,High,Carrier route delay,Open
